language,form,measure,lexical_category,lexical_class,uni_lemma,words,aoa
Spanish,WG,understands,nouns,nouns,party,fiesta,18.0361229568726
Spanish,WG,understands,nouns,nouns,pen,lapiz,15.7399523751596
Spanish,WG,understands,nouns,nouns,penguin,pinguin,23.7482074153974
Spanish,WG,understands,nouns,nouns,photos,fotos,16.4393904074491
Spanish,WG,understands,nouns,nouns,pig,puerco,19.6728997203135
Spanish,WG,understands,nouns,nouns,pillow,almohad,14.7663472246878
Spanish,WG,understands,nouns,nouns,plant,planta,17.1947347333028
Spanish,WG,understands,nouns,nouns,plate,plato,13.0401184993115
Spanish,WG,understands,nouns,nouns,pool,albrpis,27.6886567029284
Spanish,WG,understands,nouns,nouns,porridge,atole,21.6617220705291
Spanish,WG,understands,nouns,nouns,potty,bacinic,19.8389811790669
Spanish,WG,understands,nouns,nouns,purse,bolsa,15.1437792090605
Spanish,WG,understands,nouns,nouns,quesadilla,quesdil,19.887679479519
Spanish,WG,understands,nouns,nouns,radio,radio,16.0676455688147
Spanish,WG,understands,nouns,nouns,rain,lluvia,16.6419231368313
Spanish,WG,understands,nouns,nouns,refrigerator,refrig,17.7820650634709
Spanish,WG,understands,nouns,nouns,rice,arroz,18.0610323371232
Spanish,WG,understands,nouns,nouns,rock,piedra,16.634846074205
Spanish,WG,understands,nouns,nouns,roof,techo,21.4043801405979
Spanish,WG,understands,nouns,nouns,room,cuarto,14.4742160789697
Spanish,WG,understands,nouns,nouns,school,escuela,17.8675639333423
Spanish,WG,understands,nouns,nouns,scissors,tijeras,18.6483591366535
Spanish,WG,understands,nouns,nouns,ship,barco,19.4064456319845
Spanish,WG,understands,nouns,nouns,shirt,playera,18.0254254469763
Spanish,WG,understands,nouns,nouns,shoe,zapato,9.55766060456539
Spanish,WG,understands,nouns,nouns,shorts,shorts,20.5597627032035
Spanish,WG,understands,nouns,nouns,shower,regader,19.9567467472055
Spanish,WG,understands,nouns,nouns,sink,lavabo,19.4296909638653
Spanish,WG,understands,nouns,nouns,skirt,falda,20.9491736299403
Spanish,WG,understands,nouns,nouns,sky,cielo,16.7118251299409
Spanish,WG,understands,nouns,nouns,slide (object),resbald,19.0778151722527
Spanish,WG,understands,nouns,nouns,snow,nieve,21.9914172910308
Spanish,WG,understands,nouns,nouns,soap,jabon,14.0747380194591
Spanish,WG,understands,nouns,nouns,sock,calceti,12.0881578313856
Spanish,WG,understands,nouns,nouns,soda,soda,13.8241074895269
Spanish,WG,understands,nouns,nouns,spider,arana,17.9066173994796
Spanish,WG,understands,nouns,nouns,spoon,cuchara,11.3260412832988
Spanish,WG,understands,nouns,nouns,squirrel,ardilla,24.7942811481856
Spanish,WG,understands,nouns,nouns,stairs,escaler,15.8087580738622
Spanish,WG,understands,nouns,nouns,star,estrell,18.2087192991777
Spanish,WG,understands,nouns,nouns,store,tienmer,15.5573548668749
Spanish,WG,understands,nouns,nouns,stove,estufa,17.932074186338
Spanish,WG,understands,nouns,nouns,street,calle,10.1645037165541
Spanish,WG,understands,nouns,nouns,stroller,carreol,17.1000944922474
Spanish,WG,understands,nouns,nouns,sun,sol,16.6990171459221
Spanish,WG,understands,nouns,nouns,sweater,sueter,15.7877480339666
Spanish,WG,understands,nouns,nouns,swing (object),columpi,18.2906117427159
Spanish,WG,understands,nouns,nouns,table,mesa,13.1114115216228
Spanish,WG,understands,nouns,nouns,teddybear,osito,14.9142159748271
Spanish,WG,understands,nouns,nouns,telephone,telefon,12.7719803210695
Spanish,WG,understands,nouns,nouns,tiger,tigre,20.4572371387238
Spanish,WG,understands,nouns,nouns,tongue,lengua,14.7623901761919
Spanish,WG,understands,nouns,nouns,tooth,dientes,14.0638373339925
Spanish,WG,understands,nouns,nouns,toothbrush,cepillo,13.4654765989883
Spanish,WG,understands,nouns,nouns,tortilla,tortila,12.6481422104106
Spanish,WG,understands,nouns,nouns,towel,toalla,17.194776955268
Spanish,WG,understands,nouns,nouns,toy (object),juguete,11.4602714315052
Spanish,WG,understands,nouns,nouns,train,tren,17.9379029995332
Spanish,WG,understands,nouns,nouns,trash,basura,14.2387671678067
Spanish,WG,understands,nouns,nouns,tree,arbol,15.4250281148166
Spanish,WG,understands,nouns,nouns,truck,camion,19.9495276578408
Spanish,WG,understands,nouns,nouns,tummy,panza,14.0542044909952
Spanish,WG,understands,nouns,nouns,turkey,guajolo,22.6000660898331
Spanish,WG,understands,nouns,nouns,turtle,tortuga,20.7413411845436
Spanish,WG,understands,nouns,nouns,tv,televis,11.0436188298243
Spanish,WG,understands,nouns,nouns,underwear,calzon,17.235817854175
Spanish,WG,understands,nouns,nouns,watch (object),reloj,18.7541802057658
Spanish,WG,understands,nouns,nouns,water (beverage),agua,6.1905234949198
Spanish,WG,understands,nouns,nouns,window,ventana,14.1412833034904
Spanish,WG,understands,nouns,nouns,wolf,lobo,20.7300417399008
Spanish,WG,understands,nouns,nouns,zipper,cierre,22.3602452749523
Spanish,WG,understands,nouns,nouns,zoo,zoologi,23.3443281786307
Spanish,WG,understands,other,other,after,despues,23.9170805569769
Spanish,WG,understands,other,other,aunt,tia,14.8953913304564
Spanish,WG,understands,other,other,baa baa,beemee,18.8162477651129
Spanish,WG,understands,other,other,baby,bebe,10.2799978858447
Spanish,WG,understands,other,other,babysitter,nana,27.5494964983836
Spanish,WG,understands,other,other,bang,pum,18.2078556440598
Spanish,WG,understands,other,other,bless you,salud,19.7689402396609
Spanish,WG,understands,other,other,boy,nino,16.9698747072379
Spanish,WG,understands,other,other,brother,hermano,18.7999432917688
Spanish,WG,understands,other,other,bye,adiosby,4.32269412281292
Spanish,WG,understands,other,other,child's own name,nomnin,11.0625091731711
Spanish,WG,understands,other,other,choo choo,tutu,20.0534206158793
Spanish,WG,understands,other,other,cockadoodledoo,qiqiriq,18.8634198658026
Spanish,WG,understands,other,other,daddy,papa,5.47104227446422
Spanish,WG,understands,other,other,day,dia,22.5869811961942
Spanish,WG,understands,other,other,early,tempran,27.8737553384279
Spanish,WG,understands,other,other,family,familia,21.8557365085658
Spanish,WG,understands,other,other,girl,nina,15.9893942222021
Spanish,WG,understands,other,other,godfather,padrino,26.9950563105603
Spanish,WG,understands,other,other,godmother,madrina,24.8801765994183
Spanish,WG,understands,other,other,good morning,buendia,19.7571840405079
Spanish,WG,understands,other,other,good night,buennoc,18.5903168427865
Spanish,WG,understands,other,other,grandma,abuela,10.1778150886904
Spanish,WG,understands,other,other,grandpa,abuelo,14.4737129085194
Spanish,WG,understands,other,other,hands up,manos2,11.9837145773583
Spanish,WG,understands,other,other,have hands,tengman,21.1783556648053
Spanish,WG,understands,other,other,hi,hola,11.6110698817006
Spanish,WG,understands,other,other,honk honk,pipi,14.201352635145
Spanish,WG,understands,other,other,kiss,besitos,9.57927562189691
Spanish,WG,understands,other,other,look at me,ojitos,11.2922531876358
Spanish,WG,understands,other,other,man,senor,19.6714213774948
Spanish,WG,understands,other,other,meow,miau,12.6748552180103
Spanish,WG,understands,other,other,mommy,mama,5.6348224436667
Spanish,WG,understands,other,other,moo,muu,17.6981180712101
Spanish,WG,understands,other,other,nap,hacerme,14.8452672160589
Spanish,WG,understands,other,other,night,noche,19.8936898343488
Spanish,WG,understands,other,other,no,no,7.30260415378305
Spanish,WG,understands,other,other,now,ahorita,19.5447161899466
Spanish,WG,understands,other,other,one two three,unodstr,17.6515147440816
Spanish,WG,understands,other,other,ouch,ay,8.16729000894532
Spanish,WG,understands,other,other,pattycake,tortlit,15.7534898389114
Spanish,WG,understands,other,other,person,persona,24.6898259722089
Spanish,WG,understands,other,other,please,porfavo,18.6936113536782
Spanish,WG,understands,other,other,quack quack,cuacua,17.0857071157392
Spanish,WG,understands,other,other,shh,shhh,13.8352848832121
Spanish,WG,understands,other,other,sister,hermana,18.5026054422264
Spanish,WG,understands,other,other,teacher,maestra,21.9289307422854
Spanish,WG,understands,other,other,thank you,gracias,14.3416701569584
Spanish,WG,understands,other,other,tickle,cosqlit,8.86473818326335
Spanish,WG,understands,other,other,today,hoy,23.4088186746985
Spanish,WG,understands,other,other,tomorrow,manana,26.8320707175359
Spanish,WG,understands,other,other,tweet tweet,piopio,14.7467982389728
Spanish,WG,understands,other,other,uncle,tio,16.5793483753702
Spanish,WG,understands,other,other,woman,senora,20.4971857802003
Spanish,WG,understands,other,other,woof woof,guagua,9.07258089221939
Spanish,WG,understands,other,other,yes,si,9.92485334502555
Spanish,WG,understands,other,other,yum yum,am,5.69663526859818
Spanish,WG,understands,predicates,adjectives,angry,enojado,17.6118375366405
Spanish,WG,understands,predicates,adjectives,asleep,sueno,15.7804063560662
Spanish,WG,understands,predicates,adjectives,bad,malo,20.8845795714617
Spanish,WG,understands,predicates,adjectives,big,grande,21.7489955549683
Spanish,WG,understands,predicates,adjectives,blue,azul,26.5281418533385
Spanish,WG,understands,predicates,adjectives,broken,roto,20.2767509727865
Spanish,WG,understands,predicates,adjectives,careful,cuidado,16.3333999058203
Spanish,WG,understands,predicates,adjectives,clean (description),limpio,20.473348631432
Spanish,WG,understands,predicates,adjectives,cold,frio,16.3696750000624
Spanish,WG,understands,predicates,adjectives,cute,guapo,23.5796989633034
Spanish,WG,understands,predicates,adjectives,dark,oscuro,21.9657358590703
Spanish,WG,understands,predicates,adjectives,different,difernt,23.6718372278889
Spanish,WG,understands,predicates,adjectives,dirty,sucio,18.6552763599292
Spanish,WG,understands,predicates,adjectives,empty,vacio,21.54180664228
Spanish,WG,understands,predicates,adjectives,full,lleno,23.8974081217405
Spanish,WG,understands,predicates,adjectives,green,verde,25.2207139594665
Spanish,WG,understands,predicates,adjectives,happy,content,18.7546225611917
Spanish,WG,understands,predicates,adjectives,hard,dificil,21.4490645701294
Spanish,WG,understands,predicates,adjectives,heavy,pesado,20.2661261818916
Spanish,WG,understands,predicates,adjectives,hot,calient,13.3721514020774
Spanish,WG,understands,predicates,adjectives,hungry,hambre,15.6259445309943
Spanish,WG,understands,predicates,adjectives,little (description),"chico, poco",19.6306769146458
Spanish,WG,understands,predicates,adjectives,new,nuevo,22.1306266114669
Spanish,WG,understands,predicates,adjectives,old,viejo,24.8890210131351
Spanish,WG,understands,predicates,adjectives,pretty,bonita,18.2344045833224
Spanish,WG,understands,predicates,adjectives,sad,triste,23.7591737082534
Spanish,WG,understands,predicates,adjectives,same,igual,23.9774058381035
Spanish,WG,understands,predicates,adjectives,scared,miedo,20.54720401458
Spanish,WG,understands,predicates,adjectives,sick,enfermo,22.0240903257839
Spanish,WG,understands,predicates,adjectives,soft,suave,24.7937266218415
Spanish,WG,understands,predicates,adjectives,thirsty,sed,16.4874729806932
Spanish,WG,understands,predicates,adjectives,tired,cansado,20.4867223488361
Spanish,WG,understands,predicates,adjectives,ugly,feo,19.3225091329959
Spanish,WG,understands,predicates,adjectives,yellow,amarill,28.1141461636094
Spanish,WG,understands,predicates,adjectives,yucky,fuchi,12.5768086841721
Spanish,WG,understands,predicates,verbs,bite,morder,12.4846255110382
Spanish,WG,understands,predicates,verbs,blow,soplar,13.8624835113574
Spanish,WG,understands,predicates,verbs,break,romper,17.1483918231043
Spanish,WG,understands,predicates,verbs,can,poder,20.3806286519198
Spanish,WG,understands,predicates,verbs,climb,subir,13.8369040751579
Spanish,WG,understands,predicates,verbs,close,cerrar,14.3846904322817
Spanish,WG,understands,predicates,verbs,comb (action),peinars,11.8798701223011
Spanish,WG,understands,predicates,verbs,cry,llorar,12.3861302693525
Spanish,WG,understands,predicates,verbs,dance,bailar,9.43781689094551
Spanish,WG,understands,predicates,verbs,draw,dibujar,17.6680063502079
Spanish,WG,understands,predicates,verbs,dry (action),secarse,18.9073267155549
Spanish,WG,understands,predicates,verbs,eat,comer,9.66290867130146
Spanish,WG,understands,predicates,verbs,eat breakfast,desyuna,17.4585448538208
Spanish,WG,understands,predicates,verbs,eat dinner,cenar,18.5241646931448
Spanish,WG,understands,predicates,verbs,fall,caer,14.5530699609665
Spanish,WG,understands,predicates,verbs,finish,acabars,15.4760206644106
Spanish,WG,understands,predicates,verbs,give,dar,11.7677015163876
Spanish,WG,understands,predicates,verbs,go,ir,15.5432296535188
Spanish,WG,understands,predicates,verbs,have,tener,20.077537469299
Spanish,WG,understands,predicates,verbs,help,ayudar,17.2989716023069
Spanish,WG,understands,predicates,verbs,hit,pegar,13.8097529612521
Spanish,WG,understands,predicates,verbs,hurry,apurar,18.929436394943
Spanish,WG,understands,predicates,verbs,hurt,doler,16.75066380941
Spanish,WG,understands,predicates,verbs,jump,brincar,14.4734963501337
Spanish,WG,understands,predicates,verbs,look,mirar,12.911406177751
Spanish,WG,understands,predicates,verbs,open,abrir,12.465125456154
Spanish,WG,understands,predicates,verbs,paint,pintar,17.7217149255786
Spanish,WG,understands,predicates,verbs,play,jugar,13.2253939960407
Spanish,WG,understands,predicates,verbs,push,empujar,17.7033554194559
Spanish,WG,understands,predicates,verbs,put,"meterse, poner",14.3896246092317
Spanish,WG,understands,predicates,verbs,read,leer,20.0345300738055
Spanish,WG,understands,predicates,verbs,run,correr,14.7628664973298
Spanish,WG,understands,predicates,verbs,say,decir,19.2383638704392
Spanish,WG,understands,predicates,verbs,see,ver,14.5151024454429
Spanish,WG,understands,predicates,verbs,show,ensenar,19.2262785658768
Spanish,WG,understands,predicates,verbs,sing,cantar,13.1032833670566
Spanish,WG,understands,predicates,verbs,sit,sentars,12.5089631399056
Spanish,WG,understands,predicates,verbs,sleep,dormir,11.2662108369729
Spanish,WG,understands,predicates,verbs,stop,parar,14.1063200471083
Spanish,WG,understands,predicates,verbs,take,"llevar, tomar",13.4811388162288
Spanish,WG,understands,predicates,verbs,take out,sacar,15.629422840522
Spanish,WG,understands,predicates,verbs,throw,"aventar, tirar",12.2399138742898
Spanish,WG,understands,predicates,verbs,touch,tocar,14.8605747355506
Spanish,WG,understands,predicates,verbs,turn off,apagar,15.0637643003782
Spanish,WG,understands,predicates,verbs,turn on,prender,18.385711710425
Spanish,WG,understands,predicates,verbs,wait,esperse,18.7103649413629
Spanish,WG,understands,predicates,verbs,walk,caminar,10.6130897228854
